# R	vm0	vstd0
55.65195583	0.01490664	0.00542387
55.87544164	0.01431147	0.00548078
56.09892746	0.01371291	0.00553768
56.32241327	0.01313509	0.00558675
56.54589908	0.01258925	0.00565993
56.76938489	0.01207538	0.00575677
56.99287070	0.01163469	0.00587369
57.21635651	0.01142071	0.00599714
57.43984232	0.01132417	0.00612711
57.66332813	0.01134108	0.00625260
57.88681394	0.01149466	0.00633610
58.11029975	0.01171669	0.00640966
58.33378556	0.01198513	0.00645613
58.55727137	0.01224593	0.00646319
58.78075718	0.01252138	0.00640494
59.00424299	0.01282382	0.00630326
59.22772880	0.01316480	0.00617151
59.45121461	0.01350778	0.00600634
59.67470042	0.01383175	0.00583649
59.89818623	0.01413693	0.00565662
60.12167204	0.01442332	0.00547437
60.34515785	0.01422509	0.00530827
60.56864366	0.01393172	0.00518515
60.79212947	0.01364464	0.00513725
61.01561528	0.01335843	0.00520726
61.23910109	0.01298386	0.00531694
61.46258690	0.01254571	0.00546563
61.68607271	0.01206601	0.00568986
61.90955852	0.01154476	0.00590766
62.13304433	0.01099753	0.00613143
62.35653014	0.01043133	0.00632718
62.58001595	0.00985008	0.00647235
62.80350176	0.00964451	0.00652728
63.02698758	0.00981477	0.00654720
63.25047339	0.01036085	0.00655022
63.47395920	0.01104558	0.00648968
63.69744501	0.01174122	0.00639874
63.92093082	0.01234622	0.00625876
64.14441663	0.01324239	0.00609067
64.36790244	0.01431163	0.00591171
64.59138825	0.01399421	0.00568854
64.81487406	0.01531141	0.00547270
65.03835987	0.01654348	0.00539242
65.26184568	0.01762244	0.00536611
65.48533149	0.01870325	0.00539492
65.70881730	0.01986731	0.00540469
65.93230311	0.02105040	0.00546594
66.15578892	0.02186182	0.00553908
66.37927473	0.02230141	0.00569057
66.60276054	0.02236917	0.00581022
66.82624635	0.02230228	0.00596054
67.04973216	0.02269432	0.00611187
67.27321797	0.02315293	0.00619026
67.49670378	0.02329631	0.00619718
67.72018959	0.02325404	0.00619975
67.94367540	0.02463001	0.00620834
68.16716121	0.02437461	0.00617568
68.39064702	0.02410899	0.00610288
68.61413283	0.02393276	0.00602570
68.83761864	0.02364696	0.00592789
69.06110445	0.02324031	0.00577675
69.28459026	0.02277841	0.00556826
69.50807607	0.02233535	0.00536472
69.73156188	0.02185825	0.00518216
69.95504770	0.02127621	0.00502122
70.17853351	0.02066941	0.00483366
70.40201932	0.02009488	0.00460941
70.62550513	0.01955260	0.00443460
70.84899094	0.01909686	0.00434187
71.07247675	0.01849358	0.00434422
71.29596256	0.01753445	0.00434425
71.51944837	0.01711633	0.00434875
71.74293418	0.01620651	0.00442631
71.96641999	0.01564979	0.00448681
72.18990580	0.01523487	0.00452043
72.41339161	0.01488480	0.00469203
72.63687742	0.01459423	0.00487032
72.86036323	0.01430077	0.00503700
73.08384904	0.01406158	0.00519517
73.30733485	0.01394753	0.00536229
73.53082066	0.01387848	0.00552076
73.75430647	0.01379739	0.00564365
73.97779228	0.01370426	0.00574636
74.20127809	0.01353710	0.00587744
74.42476390	0.01352095	0.00599523
74.64824971	0.01385934	0.00605280
74.87173552	0.01367851	0.00610828
75.09522133	0.01410832	0.00612023
75.31870714	0.01427109	0.00607300
75.54219295	0.01442208	0.00599041
75.76567876	0.01456131	0.00592804
75.98916457	0.01468632	0.00583517
76.21265038	0.01477689	0.00571780
76.43613619	0.01473835	0.00552070
76.65962200	0.01447671	0.00531119
76.88310782	0.01392334	0.00511174
77.10659363	0.01324480	0.00491268
77.33007944	0.01249205	0.00470493
77.55356525	0.01173943	0.00455524
77.77705106	0.01101978	0.00442045
78.00053687	0.01034605	0.00429343
78.22402268	0.00972351	0.00419980
78.44750849	0.00915359	0.00418799
78.67099430	0.00859287	0.00422434
78.89448011	0.00787258	0.00430084
79.11796592	0.00729738	0.00430042
79.34145173	0.00679439	0.00424632
79.56493754	0.00633160	0.00419959
79.78842335	0.00608213	0.00413356
80.01190916	0.00625462	0.00404532
80.23539497	0.00656628	0.00391857
80.45888078	0.00714613	0.00379369
80.68236659	0.00778880	0.00362779
80.90585240	0.00841767	0.00348866
81.12933821	0.00906128	0.00336996
81.35282402	0.00971165	0.00331721
81.57630983	0.01082342	0.00328540
81.79979564	0.01171880	0.00339828
82.02328145	0.01270523	0.00362060
82.24676726	0.01376032	0.00394376
82.47025307	0.01462149	0.00429915
82.69373888	0.01540027	0.00467528
82.91722469	0.01606726	0.00509675
83.14071050	0.01655139	0.00546788
83.36419631	0.01673802	0.00578995
83.58768212	0.01697857	0.00603984
83.81116794	0.01695423	0.00624773
84.03465375	0.01692878	0.00643911
84.25813956	0.01691222	0.00657179
84.48162537	0.01684224	0.00665042
84.70511118	0.01657962	0.00667834
84.92859699	0.01549397	0.00664761
85.15208280	0.01457616	0.00658927
85.37556861	0.01356341	0.00652809
85.59905442	0.01264692	0.00651497
85.82254023	0.01178458	0.00649968
86.04602604	0.01094021	0.00645540
86.26951185	0.01018377	0.00644816
86.49299766	0.00950357	0.00646354
86.71648347	0.00871405	0.00657192
86.93996928	0.00792686	0.00672639
87.16345509	0.00752880	0.00680403
87.38694090	0.00812969	0.00687532
87.61042671	0.00810014	0.00694319
87.83391252	0.00825817	0.00697833
88.05739833	0.00858958	0.00696278
88.28088414	0.00927008	0.00696579
88.50436995	0.00998663	0.00696970
88.72785576	0.01068348	0.00699716
88.95134157	0.01130250	0.00709695
89.17482738	0.01193323	0.00712736
89.39831319	0.01258335	0.00707787
89.62179900	0.01325284	0.00703628
89.84528481	0.01394172	0.00695648
90.06877062	0.01546392	0.00687428
90.29225643	0.01711193	0.00674138
90.51574224	0.01775971	0.00656466
90.73922806	0.01778772	0.00639215
90.96271387	0.01839057	0.00614255
91.18619968	0.01898355	0.00591219
91.40968549	0.01945252	0.00579514
91.63317130	0.01979746	0.00558898
91.85665711	0.02001840	0.00537327
92.08014292	0.02056155	0.00523903
92.30362873	0.02180915	0.00508801
92.52711454	0.02221864	0.00498413
92.75060035	0.02234130	0.00485853
92.97408616	0.02206625	0.00471028
93.19757197	0.02211749	0.00453061
93.42105778	0.02138194	0.00447952
93.64454359	0.01978498	0.00439149
93.86802940	0.01889911	0.00454365
94.09151521	0.01762466	0.00484032
94.31500102	0.01639642	0.00529441
94.53848683	0.01498107	0.00582463
94.76197264	0.01365420	0.00645805
94.98545845	0.01241579	0.00713663
95.20894426	0.01126585	0.00781692
